LOAN_ID,MOB,InterestRate,IssuedDate,DTI,State,HomeOwnership,MonthlyIncome,EarliestCREDITLine,OpenCREDITLines,TotalCREDITLines,RevolvingCREDITBalance,RevolvingLineUtilization,Inquiries6M,AccountsDQ,DelinquentAmount,DQ2yrs,MonthsSinceDQ,PublicRec,MonthsSinceLastRec,Education,EmploymentLength,currentpolicy,term,appl_fico_band,vintage,TERM,MFMonth,target,Amount.Requested,LoanPurpose
1018880,1,17.58,11/14/2011,12.58,NY,MORTGAGE,10833.33,7/25/1997,9,35,54738,96.7,0,0,0,0,24,0,,,10+ years,1,36,660-664,11Q4,36,0011-12-01,0,3000,medical
1018908,1,11.71,11/16/2011,11.63,NJ,RENT,4583.33,9/27/1985,12,24,12924,56.2,1,0,0,0,36,0,,,8 years,1,36,705-709,11Q4,36,0011-12-01,0,8000,debt_consolidation
1018910,1,18.64,11/15/2011,23.17,OK,OWN,1916.67,10/18/1984,3,6,13482,96.3,0,0,0,0,999,1,,,n/a,1,60,700-704,11Q4,60,0011-12-01,0,6450,debt_consolidation
1018924,1,18.25,11/14/2011,22.92,NC,RENT,1200,7/3/2007,9,15,1775,98.6,0,0,0,0,999,0,,,< 1 year,1,36,680-684,11Q4,36,0011-12-01,0,1600,debt_consolidation
1018962,1,14.65,11/16/2011,20.02,NY,MORTGAGE,4166.67,8/13/1982,10,19,26117,54.1,1,0,0,0,999,0,,,6 years,1,60,710-714,11Q4,60,0011-12-01,0,6000,debt_consolidation
1018997,1,12.69,11/23/2011,6.2,CA,MORTGAGE,5500,5/26/1997,7,18,16952,81.9,1,0,0,0,999,0,,,10+ years,1,60,735-739,11Q4,60,0011-12-01,0,24000,debt_consolidation
1019003,1,10.65,11/14/2011,11.43,OK,MORTGAGE,10000,10/13/1987,4,19,17658,0,0,0,0,0,58,0,,,10+ years,1,36,730-734,11Q4,36,0011-12-01,0,12000,small_business
1019005,1,18.64,11/14/2011,13.76,NY,RENT,3916.67,5/12/1994,9,31,11147,92.9,2,0,0,0,34,0,,,10+ years,1,36,660-664,11Q4,36,0011-12-01,0,15000,debt_consolidation
1019040,1,21.28,11/23/2011,18.76,CA,RENT,4333.33,11/18/1975,18,28,12663,98.9,0,0,0,0,999,0,,,< 1 year,1,60,715-719,11Q4,60,0011-12-01,1,26000,debt_consolidation
1019046,1,12.42,11/16/2011,4.94,CA,RENT,3200,1/16/1999,5,11,4858,75.9,0,0,0,0,999,0,,,3 years,1,60,725-729,11Q4,60,0011-12-01,0,6200,debt_consolidation
1019072,1,12.69,11/14/2011,1.44,NJ,RENT,3333.33,5/19/2004,6,9,1637,54.6,0,0,0,1,12,0,,,3 years,1,36,675-679,11Q4,36,0011-12-01,0,7500,moving
1019133,1,14.65,11/14/2011,3.36,CT,MORTGAGE,8750,9/5/1995,8,12,12044,69.6,2,0,0,0,41,0,,,10+ years,1,36,665-669,11Q4,36,0011-12-01,0,5000,house
1019193,1,13.49,11/22/2011,22.97,NY,RENT,3000,6/19/2004,6,9,6016,58.4,3,0,0,0,999,0,,,3 years,1,36,675-679,11Q4,36,0012-01-01,0,3600,credit_card
1019242,1,14.27,11/25/2011,22.28,VA,MORTGAGE,6360,3/4/1996,4,11,16440,78.3,0,0,0,0,999,0,,,10+ years,1,60,725-729,11Q4,60,0011-12-01,0,24000,debt_consolidation
1019257,1,11.71,11/14/2011,2.8,UT,RENT,2000,9/16/2004,5,8,2018,42,2,0,0,0,999,0,,,< 1 year,1,36,700-704,11Q4,36,0011-12-01,0,2500,debt_consolidation
1019261,1,17.27,11/16/2011,13.76,OH,MORTGAGE,2333.33,10/13/1999,2,15,0,8.46,0,0,0,0,41,1,41,,4 years,1,36,670-674,11Q4,36,0011-12-01,0,6250,
1019281,1,11.71,11/14/2011,6.12,TX,MORTGAGE,5000,11/24/1991,3,8,9925,43.2,0,0,0,1,15,0,,,10+ years,1,36,700-704,11Q4,36,0011-12-01,0,7000,debt_consolidation
1019290,1,9.91,11/17/2011,16.53,HI,MORTGAGE,8860,9/4/1995,10,23,22775,63.5,0,0,0,0,999,0,,,5 years,1,60,735-739,11Q4,60,0011-12-01,0,12000,debt_consolidation
1019316,1,14.27,11/30/2011,17.2,MD,MORTGAGE,10416.67,2/20/1998,8,29,33644,62.5,0,0,0,0,999,0,,,10+ years,1,60,725-729,11Q4,60,0011-12-01,0,30500,debt_consolidation
1019343,1,22.74,11/23/2011,5.44,MO,RENT,9000,6/6/1995,4,21,18361,87.4,0,0,0,2,15,0,,,10+ years,1,60,670-674,11Q4,60,0011-12-01,0,32000,debt_consolidation
1019407,1,10.65,11/14/2011,1.89,NC,RENT,2916,11/10/2005,3,4,2391,34.2,0,0,0,0,999,0,,,1 year,1,36,710-714,11Q4,36,0011-12-01,0,5000,
1019432,1,14.27,11/15/2011,10.6,CA,MORTGAGE,7083.33,12/10/2005,11,14,4315,53.7,2,0,0,0,54,0,,,4 years,1,36,670-674,11Q4,36,0011-12-01,0,5000,debt_consolidation
1019563,1,9.91,11/17/2011,19.61,KY,MORTGAGE,5416.67,11/17/1998,8,19,16580,81.3,0,0,0,0,999,0,,,3 years,1,36,710-714,11Q4,36,0011-12-01,0,12000,debt_consolidation
1019588,1,16.77,11/30/2011,21.81,NJ,RENT,4750,5/10/2001,14,17,28237,59.1,3,0,0,0,999,0,,,6 years,1,60,700-704,11Q4,60,0012-01-01,0,22000,debt_consolidation
1019807,1,9.91,11/14/2011,14.95,CA,MORTGAGE,7333.33,11/17/1998,5,19,30376,94.9,0,0,0,0,26,0,,,4 years,1,36,710-714,11Q4,36,0011-12-01,0,6000,home_improvement
1019895,1,12.69,11/23/2011,29.44,NJ,RENT,3750,5/6/2001,16,34,32864,60.9,1,0,0,0,999,0,,,8 years,1,60,735-739,11Q4,60,0011-12-01,0,17325,debt_consolidation
1019899,1,14.27,11/18/2011,15.94,TX,RENT,2916.67,3/16/2005,4,8,6,0.3,0,0,0,2,5,0,,,3 years,1,36,680-684,11Q4,36,0011-12-01,0,8000,wedding
1019932,1,18.25,11/18/2011,6.87,AZ,MORTGAGE,3815,12/19/1992,6,38,12589,98.4,0,0,0,0,999,0,,,n/a,1,60,725-729,11Q4,60,0011-12-01,0,14125,debt_consolidation
1019952,1,10.65,11/15/2011,8.28,OK,MORTGAGE,10000,4/6/2001,9,10,35695,50.4,0,0,0,0,999,0,,,10+ years,1,36,715-719,11Q4,36,0011-12-01,0,20000,credit_card
1019978,1,23.52,11/28/2011,21.2,WI,RENT,9050,6/15/2000,12,28,50427,91,2,0,0,0,999,0,,,< 1 year,1,60,660-664,11Q4,60,0011-12-01,1,35000,debt_consolidation
1019997,1,10.65,11/14/2011,10.61,CA,MORTGAGE,3300,11/15/2004,5,8,2755,91.8,0,0,0,0,999,0,,,< 1 year,1,36,705-709,11Q4,36,0011-12-01,0,5600,small_business
1020002,1,22.35,11/23/2011,17.64,WA,RENT,17583.33,4/26/1997,4,35,13080,98.3,0,0,0,2,12,0,,,< 1 year,1,60,680-684,11Q4,60,0011-12-01,0,17400,debt_consolidation
1020031,1,16.77,11/21/2011,16.28,DE,RENT,11333.33,4/17/1999,12,33,57963,62.2,3,0,0,0,999,0,,,10+ years,1,60,700-704,11Q4,60,0011-12-01,0,15000,debt_consolidation
1020042,1,15.27,11/18/2011,14.11,NM,OWN,2870,2/14/2005,7,16,3468,43.3,2,0,0,0,999,0,,,4 years,1,60,700-704,11Q4,60,0011-12-01,0,12000,debt_consolidation
1020047,1,15.27,11/22/2011,23.14,PA,MORTGAGE,4166.67,1/27/2003,10,21,22906,62.2,2,0,0,0,999,0,,,8 years,1,60,700-704,11Q4,60,0011-12-01,0,14400,debt_consolidation
1020113,1,9.91,11/21/2011,22.24,NJ,MORTGAGE,5000,10/9/2000,8,13,2076,64.9,0,0,0,0,48,0,,,n/a,1,36,690-694,11Q4,36,0011-12-01,0,4000,debt_consolidation
1020120,1,12.69,11/21/2011,19.28,OK,MORTGAGE,7083.33,1/27/1997,15,37,3761,48.8,0,0,0,1,23,0,,,2 years,1,36,675-679,11Q4,36,0011-12-01,0,7000,small_business
1020142,1,12.42,11/23/2011,13.34,OR,MORTGAGE,5583.33,4/11/1983,9,26,20575,63.7,2,0,0,0,999,0,,,10+ years,1,60,760-764,11Q4,60,0011-12-01,0,25000,debt_consolidation
1020196,1,12.69,11/22/2011,4.62,PA,MORTGAGE,2833.33,12/18/1998,6,16,1162,15.3,1,0,0,0,32,0,,,10+ years,1,60,735-739,11Q4,60,0011-12-01,0,15000,home_improvement
1020220,1,18.25,11/14/2011,15.82,CA,RENT,3166.67,2/12/1994,4,8,1850,97.4,1,0,0,0,999,0,,,6 years,1,36,665-669,11Q4,36,0011-12-01,1,5000,
1020226,1,19.91,11/29/2011,3.98,WA,RENT,6250,7/25/1998,5,20,8475,53.8,0,0,0,1,3,0,,,< 1 year,1,60,700-704,11Q4,60,0011-12-01,0,14600,debt_consolidation
1020243,1,9.91,11/14/2011,4.04,FL,RENT,2500,8/9/2000,6,33,2929,27.5,0,0,0,0,24,0,,,2 years,1,36,695-699,11Q4,36,0011-12-01,0,2400,debt_consolidation
1020291,1,13.49,11/21/2011,14.4,TX,RENT,3333.33,2/29/2008,3,4,473,18.2,2,0,0,0,999,0,,,2 years,1,36,725-729,11Q4,36,0011-12-01,1,7000,wedding
1020303,1,16.77,11/17/2011,13.04,CA,MORTGAGE,6066.67,10/18/1981,7,13,5150,84.4,2,0,0,0,999,0,,,1 year,1,60,705-709,11Q4,60,0011-12-01,1,10600,car
1020311,1,17.27,11/15/2011,8.87,TX,MORTGAGE,7000,2/4/2007,10,12,13048,52.4,3,0,0,0,999,0,,,2 years,1,36,660-664,11Q4,36,0011-12-01,0,8000,
1020317,1,10.65,11/25/2011,29.63,PA,MORTGAGE,4333.33,8/24/1986,7,14,47930,57.5,0,0,0,0,999,0,,,10+ years,1,60,745-749,11Q4,60,0011-12-01,0,20000,debt_consolidation
1020326,1,10.65,11/15/2011,16.83,IL,RENT,3750,5/1/2002,12,12,27294,52.8,0,0,0,0,999,0,,,4 years,1,36,690-694,11Q4,36,0011-12-01,0,7200,credit_card
1020342,1,9.91,11/18/2011,9.65,CT,MORTGAGE,7500,9/7/1989,15,43,11831,29.3,2,0,0,0,999,0,,,10+ years,1,36,725-729,11Q4,36,0011-12-01,1,14000,debt_consolidation
1020343,1,11.71,11/14/2011,17.56,NY,RENT,5746.83,9/23/2003,7,9,8422,33.7,0,0,0,0,999,0,,,2 years,1,36,705-709,11Q4,36,0011-12-01,0,15000,debt_consolidation
1020400,1,19.91,11/17/2011,21.5,OR,RENT,2726,1/8/1995,8,18,5212,89.9,1,0,0,0,44,0,,,1 year,1,60,660-664,11Q4,60,0011-12-01,0,8000,debt_consolidation
1020423,1,17.27,11/15/2011,0.41,GA,RENT,3625,10/12/2005,8,9,462,11.8,0,0,0,0,999,0,,,< 1 year,1,60,690-694,11Q4,60,0011-12-01,0,6600,wedding
1020470,1,15.27,11/15/2011,13,CA,RENT,6666.67,12/27/2002,2,3,6392,71,1,0,0,0,999,0,,,< 1 year,1,36,695-699,11Q4,36,0011-12-01,0,10000,
1020477,1,11.71,11/16/2011,5.32,NC,RENT,2500,5/6/2001,5,6,4197,27.3,0,0,0,0,999,0,,,3 years,1,36,680-684,11Q4,36,0011-12-01,0,6000,wedding
1020480,1,10.65,11/16/2011,18.64,CA,RENT,2500,12/13/1999,8,14,3998,60.6,2,0,0,0,999,0,,,6 years,1,36,715-719,11Q4,36,0011-12-01,0,10775,debt_consolidation
1020528,1,10.65,11/18/2011,11.64,NY,MORTGAGE,1666.67,10/7/2006,6,7,8048,33,1,0,0,0,999,0,,,2 years,1,36,700-704,11Q4,36,0011-12-01,0,6400,major_purchase
1020546,1,16.29,11/15/2011,17.25,MI,MORTGAGE,4800,3/12/2000,13,25,11969,36.3,3,0,0,1,23,0,,,2 years,1,36,670-674,11Q4,36,0011-12-01,0,13650,
1020563,1,14.65,11/17/2011,8.24,CA,RENT,5000,2/12/1994,13,28,6725,70.4,1,0,0,0,37,0,,,< 1 year,1,36,675-679,11Q4,36,0011-12-01,0,9600,debt_consolidation
1020579,1,17.58,11/15/2011,0.67,TX,MORTGAGE,3750,9/27/2001,3,14,692,46.1,1,0,0,0,70,0,,,3 years,1,36,670-674,11Q4,36,0011-12-01,0,4150,debt_consolidation
1020621,1,20.3,11/28/2011,17.72,LA,MORTGAGE,15916.67,11/10/1994,16,43,14925,75.2,1,0,0,2,3,0,,,< 1 year,1,60,690-694,11Q4,60,0011-12-01,0,35000,house
1020628,1,12.69,11/23/2011,20.84,NY,RENT,3166.67,8/20/1998,11,29,10711,30.1,3,0,0,0,61,0,,,5 years,1,60,740-744,11Q4,60,0011-12-01,0,19000,debt_consolidation
1020629,1,11.71,11/17/2011,0.88,VA,RENT,4000,8/3/2007,2,5,1697,37.7,0,0,0,0,999,0,,,3 years,1,36,730-734,11Q4,36,0011-12-01,0,5000,small_business
1020640,1,13.49,11/22/2011,20.8,AL,MORTGAGE,3120,7/26/1997,8,26,5461,61.4,2,0,0,0,999,0,,,3 years,1,60,720-724,11Q4,60,0011-12-01,0,16950,debt_consolidation
1020660,1,14.27,11/16/2011,22.84,AZ,RENT,2666.67,11/18/1998,14,36,3844,53.4,0,0,0,1,21,1,21,,5 years,1,36,660-664,11Q4,36,0011-12-01,0,5325,debt_consolidation
1020726,1,17.27,11/25/2011,23.2,MD,MORTGAGE,9830.08,8/3/1984,11,23,79522,79.9,0,0,0,0,999,0,,,10+ years,1,60,710-714,11Q4,60,0011-12-01,0,24925,credit_card
1020753,1,11.71,11/16/2011,17.1,CA,RENT,5000,5/30/1985,5,33,1022,73,3,0,0,0,31,0,,,10+ years,1,36,700-704,11Q4,36,0011-12-01,0,3200,
1020765,1,12.42,11/14/2011,10.52,TX,RENT,3089.67,8/13/2005,6,8,11510,74.7,0,0,0,0,999,0,,,3 years,1,36,680-684,11Q4,36,0011-12-01,0,12000,debt_consolidation
1020774,1,18.25,11/15/2011,21.83,WA,MORTGAGE,5400,1/4/1990,13,32,11792,97.6,1,0,0,0,41,0,,,4 years,1,36,665-669,11Q4,36,0011-12-01,0,6625,debt_consolidation
1020805,1,12.42,11/16/2011,21.79,NY,RENT,3083.33,1/17/1999,9,15,4306,33.6,0,0,0,0,77,0,,,n/a,1,36,680-684,11Q4,36,0011-12-01,0,10000,debt_consolidation
1020845,1,18.25,11/16/2011,23.16,CA,RENT,6666.67,4/17/1999,10,33,16233,83.7,3,0,0,0,39,0,,,2 years,1,36,680-684,11Q4,36,0011-12-01,1,30750,home_improvement
1020847,1,22.74,11/25/2011,14.49,NY,RENT,8833.33,4/22/1998,9,38,16006,84.7,2,0,0,0,44,0,,,10+ years,1,60,660-664,11Q4,60,0011-12-01,0,35000,debt_consolidation
1020855,1,12.69,12/13/2011,15.33,CA,RENT,4000,7/26/1997,10,15,4384,38.5,2,0,0,2,9,0,,,5 years,1,36,695-699,11Q4,36,0012-01-01,0,8000,car
1020863,1,17.58,11/15/2011,21.46,MI,RENT,6666.67,10/29/1996,23,57,12282,79,3,0,0,0,999,0,,,3 years,1,36,665-669,11Q4,36,0011-12-01,0,12000,debt_consolidation
1020936,1,22.74,11/25/2011,24,CO,MORTGAGE,10000,12/4/1995,14,35,18199,71.4,0,0,0,0,59,0,,,10+ years,1,60,660-664,11Q4,60,0011-12-01,0,35000,house
1020958,1,17.58,11/16/2011,11.59,CA,RENT,10120,3/12/2000,4,27,938,93.8,1,0,0,0,38,0,,,9 years,1,36,660-664,11Q4,36,0011-12-01,0,5600,wedding
1020966,1,14.27,11/21/2011,10.58,AL,MORTGAGE,5000,2/17/1982,7,29,6049,96,1,0,0,0,61,0,,,10+ years,1,60,735-739,11Q4,60,0011-12-01,0,12000,debt_consolidation
1020983,1,14.65,11/28/2011,16.66,CT,OWN,4666.67,1/6/1996,17,32,40016,88.1,1,0,0,0,51,0,,,7 years,1,36,670-674,11Q4,36,0012-01-01,0,1000,debt_consolidation
1020990,1,9.91,11/17/2011,17.85,CA,RENT,3126.4,10/10/1994,5,14,12553,79.4,0,0,0,1,14,0,,,n/a,1,36,705-709,11Q4,36,0011-12-01,1,5000,debt_consolidation
1021172,1,17.27,11/21/2011,11.75,CO,RENT,2834,10/29/1996,10,17,2830,28.3,1,0,0,1,12,0,,,4 years,1,60,680-684,11Q4,60,0011-12-01,0,14400,debt_consolidation
1021379,1,18.64,11/17/2011,16.8,OR,RENT,3976,4/8/1995,19,40,18267,65.1,0,0,0,0,999,0,,,7 years,1,60,675-679,11Q4,60,0011-12-01,0,12800,debt_consolidation
1021382,1,13.49,11/15/2011,14.55,WA,RENT,8204.17,6/21/1998,9,57,23833,81.1,0,0,0,1,20,0,,,10+ years,1,36,665-669,11Q4,36,0011-12-01,0,2700,
1021434,1,19.42,11/25/2011,14.46,AL,MORTGAGE,9666.67,4/9/1995,6,25,9789,73.1,0,0,0,0,31,0,,,n/a,1,60,675-679,11Q4,60,0011-12-01,0,20000,
1021442,1,9.91,11/18/2011,26.87,CA,RENT,7083.33,2/18/1993,18,47,39926,51.3,1,0,0,0,999,0,,,7 years,1,36,720-724,11Q4,36,0011-12-01,0,11200,debt_consolidation
1021444,1,22.06,11/25/2011,12.94,MA,RENT,12083.33,1/28/1997,24,61,11556,19.9,0,0,0,3,8,0,,,2 years,1,60,685-689,11Q4,60,0011-12-01,0,35000,debt_consolidation
1021468,1,12.42,11/22/2011,6.36,RI,MORTGAGE,6666.67,5/5/1990,9,28,10917,23.4,2,0,0,0,999,0,,,10+ years,1,60,745-749,11Q4,60,0011-12-01,0,20000,debt_consolidation
1021472,1,13.49,11/15/2011,13.08,NY,RENT,3750,7/10/2006,6,7,5033,95,0,0,0,0,999,0,,,1 year,1,36,685-689,11Q4,36,0011-12-01,0,2800,debt_consolidation
1021832,1,19.03,11/18/2011,4.5,MA,MORTGAGE,12500,12/22/1998,10,19,9763,51.9,0,0,0,0,49,0,,,10+ years,1,60,665-669,11Q4,60,0011-12-01,0,7500,
1021839,1,17.27,11/16/2011,21.77,MN,MORTGAGE,1750,3/13/2000,5,12,4899,90.7,1,0,0,0,58,0,,,8 years,1,36,660-664,11Q4,36,0011-12-01,0,3500,debt_consolidation
1021844,1,15.96,11/16/2011,4.32,AL,MORTGAGE,8833.33,11/10/1994,6,11,113,4.5,3,0,0,1,23,0,,,8 years,1,36,680-684,11Q4,36,0011-12-01,0,15000,house
1021935,1,21.67,11/21/2011,4.62,AZ,RENT,4044.08,7/20/2004,5,10,4857,93.4,0,0,0,3,15,0,,,3 years,1,60,660-664,11Q4,60,0011-12-01,0,10000,credit_card
1021976,1,12.69,11/15/2011,7.75,PA,MORTGAGE,6000,9/3/1967,5,25,4477,32.2,1,0,0,0,49,0,,,10+ years,1,36,685-689,11Q4,36,0011-12-01,0,5000,vacation
1022002,1,21.28,11/25/2011,8.12,CA,MORTGAGE,10000,10/28/1988,5,20,47375,89.4,1,0,0,1,4,0,,,10+ years,1,60,690-694,11Q4,60,0011-12-01,0,35000,debt_consolidation
1022034,1,16.77,11/16/2011,21.02,FL,RENT,5000,1/11/2006,6,14,8270,81.6,1,0,0,0,999,0,,,< 1 year,1,60,690-694,11Q4,60,0011-12-01,0,8000,debt_consolidation
1022052,1,12.42,11/16/2011,11.68,VA,RENT,2500,5/11/2006,6,7,9482,63.2,0,0,0,0,999,0,,,2 years,1,36,670-674,11Q4,36,0011-12-01,0,6000,credit_card
1022057,1,17.27,11/18/2011,17.24,CO,RENT,5278,6/25/1998,24,34,14619,54.8,1,0,0,0,72,0,,,10+ years,1,36,675-679,11Q4,36,0011-12-01,0,16000,debt_consolidation
1022059,1,11.71,11/15/2011,17.67,CA,RENT,3000,2/10/2006,7,13,6558,76,0,0,0,0,999,0,,,< 1 year,1,36,675-679,11Q4,36,0011-12-01,0,3000,
1022092,1,11.71,11/17/2011,14.21,MO,RENT,5833.33,2/4/1996,5,11,5194,64.9,0,0,0,0,999,1,,,< 1 year,1,36,685-689,11Q4,36,0011-12-01,0,5000,
1022116,1,12.69,11/17/2011,8.19,AZ,RENT,4666.67,10/9/2000,6,8,2827,36.7,0,0,0,1,11,1,11,,2 years,1,36,665-669,11Q4,36,0011-12-01,0,3000,debt_consolidation
1022125,1,11.71,11/15/2011,22.46,MD,MORTGAGE,9333.33,12/10/1994,14,44,98671,45.4,0,0,0,0,24,0,,,10+ years,1,36,700-704,11Q4,36,0011-12-01,0,20400,debt_consolidation
1022130,1,12.42,11/18/2011,23.91,FL,MORTGAGE,6666.67,5/19/1993,12,15,30559,62.3,0,0,0,0,999,0,,,10+ years,1,36,695-699,11Q4,36,0011-12-01,0,16000,debt_consolidation
1022134,1,11.71,11/16/2011,22.24,FL,RENT,3400,2/25/2003,5,6,2302,72.7,3,0,0,0,999,0,,,n/a,1,36,700-704,11Q4,36,0011-12-01,1,2700,debt_consolidation
1022152,1,9.91,11/17/2011,19.47,FL,MORTGAGE,4750,4/27/2003,9,26,6359,69.9,3,0,0,0,999,0,,,8 years,1,36,730-734,11Q4,36,0011-12-01,0,11425,debt_consolidation
1022153,1,17.27,11/21/2011,12.46,IL,MORTGAGE,8333.33,10/12/1988,9,28,2212,17.8,2,0,0,2,19,0,,,10+ years,1,60,680-684,11Q4,60,0011-12-01,0,12000,car
1022176,1,14.27,11/22/2011,13.72,PA,MORTGAGE,7916.67,2/13/1994,8,14,7871,66.7,0,0,0,0,35,0,,,6 years,1,60,710-714,11Q4,60,0011-12-01,0,15000,debt_consolidation
1022290,1,12.69,11/30/2011,19.38,MO,MORTGAGE,6666.67,2/8/1995,8,32,18818,34,4,0,0,0,45,0,,,1 year,1,60,760-764,11Q4,60,0012-01-01,0,25000,debt_consolidation
1022347,1,11.71,1/13/2012,11.49,MN,RENT,14166.67,5/4/1994,13,28,13040,65.5,0,0,0,0,27,0,,,7 years,1,36,705-709,12Q1,36,0012-02-01,0,21000,debt_consolidation
1022352,1,12.69,11/22/2011,15.35,OH,MORTGAGE,7500,8/7/1995,10,32,12317,52.9,0,0,0,1,20,0,,,4 years,1,60,705-709,11Q4,60,0011-12-01,0,12000,debt_consolidation
1022409,1,19.42,11/17/2011,20.05,VA,MORTGAGE,6833.33,10/27/1991,13,27,33219,98.6,0,0,0,0,71,0,,,7 years,1,36,670-674,11Q4,36,0011-12-01,0,8000,home_improvement
1022421,1,13.49,11/21/2011,10.56,CA,RENT,3333.33,1/8/2008,3,3,1020,63.7,0,0,0,0,999,0,,,7 years,1,36,705-709,11Q4,36,0012-01-01,0,1800,
1022445,1,12.42,11/16/2011,22.92,MO,MORTGAGE,3333.33,11/19/1998,8,13,5395,71.9,0,0,0,0,38,0,,,6 years,1,36,670-674,11Q4,36,0011-12-01,0,5400,debt_consolidation
1022452,1,15.27,11/23/2011,16.3,WA,MORTGAGE,5000,3/4/1996,12,31,11860,59.6,3,0,0,0,999,0,,,2 years,1,60,700-704,11Q4,60,0011-12-01,1,14400,debt_consolidation
1022460,1,12.69,11/17/2011,6.21,MN,MORTGAGE,15033,6/6/2001,10,37,11306,49.3,1,0,0,0,66,0,,,8 years,1,36,705-709,11Q4,36,0011-12-01,0,18000,major_purchase
1022563,1,18.25,11/21/2011,7.45,NY,RENT,2000,1/6/2007,4,5,5209,82.7,1,0,0,0,999,0,,,3 years,1,60,690-694,11Q4,60,0011-12-01,0,12000,
1022570,1,15.96,11/25/2011,0.02,KY,MORTGAGE,5700,6/21/1993,3,20,33,0.3,5,0,0,0,999,0,,,10+ years,1,60,780-784,11Q4,60,0011-12-01,0,25200,home_improvement
1022579,1,12.42,11/18/2011,21.53,CA,RENT,3000,7/26/2003,7,11,4564,37.4,0,0,0,0,33,1,33,,10+ years,1,36,670-674,11Q4,36,0011-12-01,0,1450,debt_consolidation
1022594,1,15.27,11/16/2011,4.5,NY,RENT,4667,4/11/2006,15,25,1680,19.3,2,0,0,0,34,0,,,8 years,1,60,690-694,11Q4,60,0011-12-01,0,3000,
1022601,1,17.27,11/16/2011,24.23,CA,RENT,3083.33,11/17/2004,15,24,5939,52.6,0,0,0,0,999,0,,,3 years,1,60,695-699,11Q4,60,0011-12-01,0,4600,debt_consolidation
1022612,1,11.71,12/2/2011,9.8,MA,RENT,4000,2/10/1995,10,18,20822,32.2,2,0,0,0,999,0,,,8 years,1,60,780-784,11Q4,60,0011-12-01,0,24000,home_improvement
1022643,1,12.69,11/16/2011,4.36,VA,RENT,916.67,7/30/2008,4,4,161,1,1,0,0,0,999,0,,,3 years,1,36,740-744,11Q4,36,0011-12-01,0,3400,major_purchase
1022731,1,11.71,11/25/2011,12.27,TX,MORTGAGE,9583.33,10/28/1991,11,29,28068,40.8,0,0,0,0,999,0,,,1 year,1,60,765-769,11Q4,60,0011-12-01,0,30000,debt_consolidation
1022768,1,19.42,11/25/2011,18.17,GA,RENT,3500,5/12/2006,7,20,29680,96.5,0,0,0,0,999,0,,,6 years,1,60,715-719,11Q4,60,0011-12-01,0,26375,debt_consolidation
1022827,1,15.27,11/18/2011,17.06,AZ,MORTGAGE,5000,9/1/1996,11,22,4495,42.8,1,0,0,0,60,0,,,8 years,1,60,705-709,11Q4,60,0011-12-01,0,12400,home_improvement
1022829,1,11.71,11/18/2011,22.22,MA,MORTGAGE,5269.98,3/25/1998,9,26,10890,45.9,0,0,0,0,999,0,,,2 years,1,60,745-749,11Q4,60,0011-12-01,0,20000,debt_consolidation
1022862,1,18.25,12/14/2011,9.91,FL,MORTGAGE,3876.74,9/26/1992,5,20,14327,78.7,0,0,0,0,999,0,,,10+ years,1,60,700-704,11Q4,60,0012-01-01,0,25000,debt_consolidation
1022908,1,11.71,11/15/2011,13.4,MD,MORTGAGE,7583.33,11/9/2000,12,28,776,9.8,0,0,0,1,15,0,,,< 1 year,1,36,675-679,11Q4,36,0011-12-01,0,1000,debt_consolidation
1022912,1,11.71,11/15/2011,15.54,CA,RENT,3333.33,4/7/2007,5,9,2576,21.5,0,0,0,0,999,0,,,6 years,1,36,720-724,11Q4,36,0011-12-01,0,15000,
1022929,1,14.27,11/17/2011,9.35,CA,MORTGAGE,5433,7/12/2000,8,29,3571,49.6,0,0,0,0,25,0,,,10+ years,1,60,690-694,11Q4,60,0011-12-01,0,9600,debt_consolidation
1022961,1,19.42,11/28/2011,18.46,CA,RENT,5166.67,4/19/1999,10,34,17065,88,0,0,0,0,60,0,,,5 years,1,60,680-684,11Q4,60,0011-12-01,0,24000,debt_consolidation
1022962,1,14.27,11/30/2011,21.14,VA,RENT,6083.33,9/8/1989,9,24,25249,93.9,0,0,0,0,999,0,,,4 years,1,60,725-729,11Q4,60,0011-12-01,0,23000,debt_consolidation
1023044,1,12.42,11/28/2011,10.38,NJ,MORTGAGE,12500,4/15/1994,12,28,22499,63.3,0,0,0,0,999,0,,,9 years,1,60,735-739,11Q4,60,0011-12-01,0,35000,home_improvement
1023119,1,15.96,1/3/2012,19.57,NV,MORTGAGE,5583.33,1/1/2004,8,14,13806,77.6,1,0,0,0,61,0,,,3 years,1,36,660-664,12Q1,36,0012-02-01,0,1400,home_improvement
1023170,1,11.71,11/28/2011,18.12,NJ,RENT,6416.67,6/22/1987,7,16,32345,63.3,0,0,0,0,999,0,,,2 years,1,60,750-754,11Q4,60,0011-12-01,0,32275,debt_consolidation
1023172,1,16.29,11/16/2011,0,NY,MORTGAGE,4166.67,4/3/2002,3,16,0,0,0,0,0,1,10,0,,,3 years,1,36,675-679,11Q4,36,0011-12-01,0,3500,major_purchase
1023219,1,19.42,11/15/2011,13.94,RI,RENT,2583.33,9/14/2005,4,9,3441,98.3,0,0,0,0,999,0,,,3 years,1,36,675-679,11Q4,36,0011-12-01,0,10000,major_purchase
